run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,replication_active,replication_kv_extra
e2_A_p0.5_c008_l0.80_L1_g1.0_r07,A,0.5,0.8,3.2,L1,1.0,8,7,1007,200,123.6836810371187,2001,9618,0.24719943252403714,1.8104805416606076,14.091274102881579,2.1858428623024273,10.578442972922119,1.4433017681162856,5.57848926498184,3.0703259570573884,13.636559367908534,1.968993486968909,0.6328847771236333,0.9086795557383792,0.6964884079617712,0.8963192194196374,0.5218980241091258,0.5153884309396539,0.5013635830448785,0,0.8963192194196374,False,8100.0,5245,8032.0,1604,6216.0,1586,8140.0,1547,,
e2_A_p0.5_c008_l0.80_L1_g1.0_r08,A,0.5,0.8,3.2,L1,1.0,8,8,1008,200,114.93080595591566,1728,9605,0.24471227570398993,1.4975326509122149,6.037839777843747,1.7739964452060135,4.125270949513761,1.2320709872076594,4.3124174503687875,2.3391232686284074,5.510245085132665,1.4806043821291814,0.6894792773645059,0.9310204081632653,0.7405630116365802,0.8924086806711679,0.508854072632475,0.5174208917993566,0.5140974947220509,0,0.8924086806711679,False,7176.0,5215,8134.0,1575,8071.0,1602,7901.0,1591,,
e2_A_p0.5_c008_l0.80_L1_g1.0_r09,A,0.5,0.8,3.2,L1,1.0,8,9,1009,200,114.0748020186385,1498,9606,0.2471400349542243,1.4085479839375714,5.0460629848516305,1.66136029512153,2.9538410592729827,1.161665838077681,3.8418546081834393,1.933162625511932,4.583319086840325,1.2677389543289375,0.7159713442899284,0.9549382716049383,0.7497566759855746,0.8870905935255137,0.5075974360689411,0.5097648822585918,0.5105265935659294,0,0.8870905935255137,False,7209.0,5231,7885.0,1585,6166.0,1584,8165.0,1583,,
e2_A_p0.5_c008_l0.80_L1_g1.0_r10,A,0.5,0.8,3.2,L1,1.0,8,10,1010,200,145.25976944695535,1883,9563,0.25326424682104676,1.684202904603553,8.617213358512702,2.0527533751327858,6.091522621838106,1.305890024916415,4.923438649159787,2.64121259608605,8.12141746007522,1.6226438992325483,0.611271676300578,0.9165077346895528,0.6669574660028734,0.9117281010734537,0.506968568207225,0.5040398724590212,0.5015701592384467,0,0.9117281010734537,False,7924.0,5323,6336.0,1557,6225.0,1558,8150.0,1545,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r01,A,0.5,0.8,3.2,L2,1.0,8,1,1001,200,133.13550695094864,1197,9581,0.24476908367242567,1.3642696765731803,4.73833332932245,1.5811563157202009,3.4512704531437444,1.156556624329191,3.496355946868559,1.796562105741333,4.236744297731573,1.3987915097998798,0.7414124173245146,0.9658765835717205,0.7676057479133012,0.8827607815824516,0.4974802352054391,0.5013566075482383,0.49977157661922,0,0.8827607815824516,False,3179.0,5245,4035.0,1575,4086.0,1586,3924.0,1586,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r02,A,0.5,0.8,3.2,L2,1.0,8,2,1002,200,123.64494964903263,1920,9592,0.25669962900001775,1.6690759576473562,7.266258011035715,2.0127673721514445,5.264130833363883,1.3065359994172503,5.268042878967548,2.8845369136559973,6.740347877088354,1.770926405814652,0.621242891957758,0.9095972579263067,0.6829867686431498,0.9061176202836225,0.4895044173469776,0.4884247349072358,0.4911548961336885,0,0.9061176202836225,False,3953.0,5393,2017.0,1540,4000.0,1526,1994.0,1534,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r03,A,0.5,0.8,3.2,L2,1.0,8,3,1003,200,135.26767224608884,1739,9576,0.24999316179997755,1.6916247083464417,11.351980435694234,2.041984706672355,8.673551020242835,1.3418496181980337,5.115403568302101,2.5427805436256437,10.859031216944235,1.7292996510150707,0.6362876254180602,0.9252921535893155,0.6876613218320579,0.8955749046257608,0.48746975106920015,0.5035796234899258,0.50434328719768,0,0.8955749046257608,False,3261.0,5300,2097.0,1527,4020.0,1584,2142.0,1583,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r05,A,0.5,0.8,3.2,L2,1.0,8,5,1005,200,140.93858350763543,1496,9561,0.24682778179714387,1.4703009632458497,6.410865880804046,1.7491989558081242,3.9073182909843944,1.1986014528372577,4.523658491167723,2.124958202743983,5.933244983449414,1.0137525113566614,0.7077151335311572,0.9419781127400372,0.7513074072098629,0.8823308582953766,0.4958824170019559,0.4931491151652253,0.5077657982353727,0,0.8823308582953766,False,3163.0,5262,2011.0,1568,3953.0,1563,4068.0,1600,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r04,A,0.5,0.8,3.2,L2,1.0,8,4,1004,200,122.0396918896351,1223,9615,0.24560090218949107,1.3958200039359254,5.028668647422606,1.6564408369717991,2.845132537965319,1.1440978989959403,3.6888378925027623,1.8647018309088708,4.530297775974136,1.1504592656926464,0.7053344623200677,0.9605397669188305,0.7343105268640807,0.8916464506093359,0.5036865041111606,0.49529568107252425,0.5055722368781045,0,0.8916464506093359,False,4032.0,5268,4066.0,1581,4093.0,1557,2155.0,1586,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r06,A,0.5,0.8,3.2,L2,1.0,8,6,1006,200,114.89203791107154,1584,9609,0.25620544555448854,1.5499996398476978,6.828142147044063,1.8279843244795886,5.071535192239098,1.257712156540255,4.5246306516230375,2.543923729839046,6.2910895411793675,2.434017173210341,0.6718781725888325,0.9278394534585824,0.7241319283032884,0.9026585735467603,0.48819615405415656,0.4916039736779961,0.4823818080273915,0,0.9026585735467603,False,4032.0,5400,3905.0,1532,2143.0,1546,2022.0,1515,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r07,A,0.5,0.8,3.2,L2,1.0,8,7,1007,200,124.27309422596947,2051,9616,0.24719704296873235,1.8204509415595052,14.080020425835938,2.2045010957256186,10.56796536443604,1.4447754667477657,5.653378873981002,3.1466846442954193,13.625086528482498,2.0524649597434235,0.622292323869611,0.9086607693890146,0.68484559346393,0.8999967115130114,0.5055306246929699,0.5130433576298381,0.5164211650465325,0,0.8999967115130114,False,3115.0,5266,3924.0,1555,4014.0,1581,1997.0,1592,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r08,A,0.5,0.8,3.2,L2,1.0,8,8,1008,200,115.65357774414362,1719,9602,0.24473891428689304,1.5165441933170039,6.072942903728144,1.8034191391929033,4.158786996454252,1.2410317912344737,4.571255321400207,2.4793956660603493,5.55675469264774,1.6656684087374494,0.6847363945578231,0.9309922417313189,0.7354909781895214,0.8952086550658062,0.5104453047997433,0.5132504929974507,0.5139452471045627,0,0.8952086550658062,False,4067.0,5226,2172.0,1589,4018.0,1586,4030.0,1592,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r09,A,0.5,0.8,3.2,L2,1.0,8,9,1009,200,113.89477006564852,1567,9606,0.2471400349542243,1.428690585241011,5.043727164452128,1.6999819902436848,2.9752050723483037,1.1637628057877822,3.8231355265209572,1.9219077375197344,4.581024593404371,1.338403924916241,0.6951116729877792,0.9545267489711934,0.7282264994008638,0.8925181424174156,0.5049140471747786,0.5075564039518636,0.5099058246907348,0,0.8925181424174156,False,4095.0,5252,4034.0,1570,3908.0,1579,2112.0,1591,,
e2_A_p0.5_c008_l0.80_L2_g1.0_r10,A,0.5,0.8,3.2,L2,1.0,8,10,1010,200,145.25976944695535,1889,9563,0.25326424682104676,1.6881206688078907,8.617213358512702,2.0606339898734576,6.091522621838106,1.3057399679726278,4.920422915305106,2.6856820170550666,8.12141746007522,1.839457802925257,0.6131296449215524,0.919262555626192,0.6669798972763499,0.911979840268277,0.5114363800978382,0.49791891431444985,0.5029715662975814,0,0.911979840268277,False,3974.0,5328,2143.0,1572,2118.0,1540,4082.0,1553,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r01,A,0.5,0.5,2.0,L1,1.0,16,1,1001,200,208.09055338901982,0,9588,0.24469512688581754,0.9483818640491031,2.402437252503887,0.8836387344908376,1.3977647470734378,1.010349721672844,1.8203412684628346,1.06103515625,1.9005629105721158,0.4012230322914485,0.9690765621667733,1.0,0.9690765621667733,0.6242225935702179,0.2904631048932322,0.28539688911470723,0.28784100419108877,0,0.6242225935702179,False,7439.0,5605,6104.0,1477,8109.0,1446,8149.0,1456,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r02,A,0.5,0.5,2.0,L1,1.0,16,2,1002,200,196.28901674774605,0,9597,0.25661650487017745,0.9509337754373626,2.3667806307224337,0.8919836180506222,1.4217473668522005,1.0130762251654655,1.80650784763875,1.0615234375,1.8501429995067347,0.4113043147911412,0.9695431472081218,1.0,0.9695431472081218,0.6432076813796321,0.275406991138103,0.2795988515268244,0.2865778931328003,0,0.6432076813796321,False,7914.0,5769,8077.0,1381,8183.0,1394,6284.0,1438,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r03,A,0.5,0.5,2.0,L1,1.0,16,3,1003,200,214.71932921202745,0,9580,0.24999333043562227,0.9761642247505031,3.266255888726567,0.9440010177313789,1.3252792900661032,1.008273759334051,1.9919711909271314,1.060546875,2.7560391929519423,0.34953451069629793,0.9506895110739657,1.0,0.9506895110739657,0.6339513602143576,0.29300740751029736,0.28386804600251275,0.28380665548047956,0,0.6339513602143576,False,7299.0,5670,8143.0,1473,6317.0,1416,6140.0,1425,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r04,A,0.5,0.5,2.0,L1,1.0,16,4,1004,200,192.5994939962499,0,9620,0.24562853391351783,0.940085210092008,2.3388581326751905,0.8676353829291265,1.3912062150654854,1.0100771032044014,1.8027897320066577,1.060546875,1.8506262164445788,0.38278869978970753,0.9708060080389254,0.9997956264050685,0.9710044557102334,0.6218512505867438,0.29845101534906093,0.28767430443171504,0.28954609772948287,0,0.6218512505867438,False,8085.0,5592,6324.0,1494,6405.0,1443,8076.0,1454,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r05,A,0.5,0.5,2.0,L1,1.0,16,5,1005,200,220.78103468776118,0,9571,0.2469877055403027,0.940526728189233,2.3989956753147226,0.8685310221454587,1.3564729904691029,1.0107541186459674,1.804269568933762,1.0609433279527367,1.8879150910554756,0.3463385194192269,0.9691070672873466,1.0,0.9691070672873466,0.6163639433969986,0.2965457737736449,0.28192306684254037,0.29116458293571934,0,0.6163639433969986,False,8168.0,5585,6156.0,1501,8073.0,1419,7941.0,1478,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r06,A,0.5,0.5,2.0,L1,1.0,16,6,1006,200,176.60997309851942,0,9622,0.25616847584002217,0.946895228885326,2.35593969836733,0.8863480606605638,1.3411277494733929,1.0105400991723228,1.820579706686658,1.06103515625,1.887832695098495,0.34038544900811535,0.9726221861691341,1.0,0.9726221861691341,0.6388183474172758,0.2839901358662928,0.2762522898350246,0.2786552988391335,0,0.6388183474172758,False,7294.0,5776,6145.0,1417,6187.0,1387,8070.0,1404,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r07,A,0.5,0.5,2.0,L1,1.0,16,7,1007,200,194.20511678213327,0,9626,0.24714507599589777,0.9544983845701642,2.4671749903174125,0.8959819977606976,1.3903362768973968,1.0117162774870028,1.7985430606569022,1.06103515625,1.98857232803524,0.39504188261605133,0.9695314141626392,1.0,0.9695314141626392,0.6349456786602073,0.29874486022381697,0.2941673881321105,0.29396544647410516,0,0.6349456786602073,False,7181.0,5620,8114.0,1465,8018.0,1450,6071.0,1449,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r08,A,0.5,0.5,2.0,L1,1.0,16,8,1008,200,182.77835991850776,0,9605,0.24471227570398993,0.9551841133199246,2.3553596874644063,0.8960961944710989,1.360241757984295,1.0119205741737458,1.829202696122502,1.06201171875,1.8460295228967745,0.3689133348110318,0.9687566418703507,1.0,0.9687566418703507,0.6274829462990299,0.2998666103974776,0.29768593743077526,0.2952890272600514,0,0.6274829462990299,False,7322.0,5562,8077.0,1483,8060.0,1471,8136.0,1466,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r09,A,0.5,0.5,2.0,L1,1.0,16,9,1009,200,181.21996335135046,0,9608,0.2471413844555986,0.947264189722469,2.452390886243497,0.8819020844152691,1.4072648878706306,1.011093425248755,1.8371484936198157,1.0615234375,1.9565407261775452,0.40633006251632625,0.967558457973457,1.0,0.967558457973457,0.6279056227193204,0.2962305605671929,0.2942117647762643,0.2908246151742995,0,0.6279056227193204,False,7968.0,5602,6152.0,1473,8036.0,1460,6153.0,1450,,
e2_A_p0.5_c016_l0.50_L1_g1.0_r10,A,0.5,0.5,2.0,L1,1.0,16,10,1010,200,231.10359029548252,0,9566,0.25323907987881755,0.9563981692726833,2.4100540454912665,0.9045139469405701,1.3494600774177354,1.009645162960268,1.8582645001319191,1.06103515625,1.9142310262286755,0.34888108027021314,0.964499484004128,1.0,0.964499484004128,0.650164139052605,0.2885010900075745,0.29305198749978495,0.2836047559990254,0,0.650164139052605,False,7924.0,5718,6264.0,1429,8071.0,1439,6315.0,1397,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r01,A,0.5,0.5,2.0,L2,1.0,16,1,1001,200,208.09055338901982,0,9588,0.24469512688581754,0.9439615774110578,2.3450197873338445,0.8743600740044121,1.4050932759902295,1.010579550359366,1.8203412684628346,1.06103515625,1.8369684955058605,0.40125431483428414,0.9695030923437833,1.0,0.9695030923437833,0.6238933251818936,0.28772987611002937,0.28803033351437524,0.2882700569629479,0,0.6238933251818936,False,3179.0,5605,2066.0,1457,4031.0,1464,2014.0,1468,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r02,A,0.5,0.5,2.0,L2,1.0,16,2,1002,200,196.28901674774605,0,9597,0.25661650487017745,0.955725320663325,2.5504933753786014,0.9017759496810743,1.4104211726835454,1.0125961794149483,1.8492594594837106,1.06103515625,2.0183006896709053,0.41392487605536177,0.9646700507614213,1.0,0.9646700507614213,0.6417705120109869,0.2754007560227419,0.28641339960021034,0.28120674954342073,0,0.6417705120109869,False,3953.0,5771,4040.0,1374,1994.0,1440,4030.0,1407,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r03,A,0.5,0.5,2.0,L2,1.0,16,3,1003,200,214.71932921202745,0,9580,0.24999333043562227,0.9738721325563138,3.260158814178315,0.9384360407551,1.3376733736492767,1.009249090286937,2.0045702105778105,1.06103515625,2.730527860053544,0.35247561493827084,0.9496447973255328,1.0,0.9496447973255328,0.6304610447729345,0.29457520354069777,0.28590216606451624,0.2836950548294987,0,0.6304610447729345,False,3261.0,5654,2047.0,1477,1973.0,1441,2142.0,1423,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r04,A,0.5,0.5,2.0,L2,1.0,16,4,1004,200,192.9239900938234,0,9619,0.2456531037426963,0.9375091893661367,2.333538092365574,0.862382139825933,1.3863970658894826,1.0101023134823555,1.7369293732069764,1.0608359105467458,1.8526533892767891,0.3756894824376971,0.9741908187010789,1.0,0.9741908187010789,0.6282253089184464,0.2913425133666237,0.2892536430054869,0.28878595041537114,0,0.6282253089184464,False,4032.0,5622,2155.0,1465,2125.0,1458,4066.0,1448,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r05,A,0.5,0.5,2.0,L2,1.0,16,5,1005,200,220.78103468776118,0,9571,0.2469877055403027,0.95277881173089,2.7137411319441753,0.8927544037033794,1.3823754419454624,1.0113289360524613,1.8899277382191357,1.06103515625,2.2417258392106447,0.38030282532243315,0.9589504866694879,1.0,0.9589504866694879,0.6188862490747881,0.2846987208011123,0.286087145054093,0.2963252520189098,0,0.6188862490747881,False,3163.0,5591,3905.0,1444,2087.0,1457,3983.0,1501,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r06,A,0.5,0.5,2.0,L2,1.0,16,6,1006,200,176.60997309851942,0,9622,0.25616847584002217,0.9452411891118876,2.422154440893166,0.8828069973392142,1.368141631957679,1.0108696264666206,1.81995066770196,1.06103515625,1.9158633644070957,0.35261148861282027,0.9697830054755627,1.0,0.9697830054755627,0.6298496206749566,0.28488912251443943,0.2748482216763158,0.2879871112127101,0,0.6298496206749566,False,4032.0,5733,3905.0,1426,2022.0,1385,2143.0,1449,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r07,A,0.5,0.5,2.0,L2,1.0,16,7,1007,200,194.20511678213327,0,9626,0.24714507599589777,0.9588337045792952,2.449148499065293,0.9049674269216236,1.3903362768973968,1.011504675479821,1.8185469546523327,1.06103515625,1.9622856566659863,0.39504188261605133,0.9693212859844506,1.0,0.9693212859844506,0.6393440089749504,0.29514066291646945,0.29399035602887424,0.29334834556994605,0,0.6393440089749504,False,3970.0,5640,4005.0,1457,4069.0,1451,2006.0,1445,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r08,A,0.5,0.5,2.0,L2,1.0,16,8,1008,200,182.77835991850776,0,9605,0.24471227570398993,0.9579532353374748,2.4165377711913245,0.9018363650865198,1.3636082631526165,1.0118368832008915,1.863547625711636,1.0615234375,1.930867524264886,0.371460624450042,0.9649309245483528,1.0,0.9649309245483528,0.6299762686132017,0.29326242969120275,0.2996402514519912,0.29744557163093854,0,0.6299762686132017,False,3124.0,5580,4036.0,1448,3915.0,1482,2126.0,1483,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r09,A,0.5,0.5,2.0,L2,1.0,16,9,1009,200,181.21996335135046,0,9608,0.2471413844555986,0.9425117789203479,2.3715461658624917,0.8718943058724639,1.4370312001642538,1.011473133489018,1.758198381651641,1.0615234375,1.8739962289200076,0.4304217322859576,0.9740888982515273,1.0,0.9740888982515273,0.6266960574705955,0.2971732020388355,0.29675778343807707,0.28854552028956887,0,0.6266960574705955,False,4095.0,5599,2112.0,1472,3943.0,1482,4034.0,1439,,
e2_A_p0.5_c016_l0.50_L2_g1.0_r10,A,0.5,0.5,2.0,L2,1.0,16,10,1010,200,230.3290937090645,0,9566,0.25323907987881755,0.9500682975308858,2.448570309068001,0.8914162129766348,1.3628761496520396,1.0102609155493876,1.8313681222394744,1.06103515625,1.9323160317834487,0.36598209690246236,0.9661506707946337,1.0,0.9661506707946337,0.6450304094044302,0.2923736974410353,0.284344502289275,0.2934887160392729,0,0.6450304094044302,False,3974.0,5703,2143.0,1437,2118.0,1413,1959.0,1441,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r01,A,0.5,0.65,2.6,L1,1.0,16,1,1001,200,161.25043319588062,0,9586,0.2446947427334687,1.0700148513567562,3.2673465827716073,1.1101429318396931,1.6442067239457046,1.0316072479872158,2.3293073619397684,1.2728113859585157,2.7555451063569967,0.6287221684180085,0.9112627986348123,0.9993875051041241,0.9118212845175303,0.7651573458438395,0.3815782450739377,0.3963555295559243,0.3915476704437104,0,0.7651573458438395,False,7319.0,5425,8072.0,1488,6192.0,1547,8144.0,1523,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r02,A,0.5,0.65,2.6,L1,1.0,16,2,1002,200,151.36091732999697,0,9596,0.25664424218601944,1.1389227771540853,3.829478985510253,1.2373244803108705,1.6649368870690981,1.0351701785569607,2.778429215039387,1.2993357504217329,3.3251494553439636,0.6577337145972939,0.8592893401015228,0.9991436523228431,0.8600258212158159,0.7841662657620189,0.38142212428101235,0.3842778162966213,0.3802500848823922,0,0.7841662657620189,False,7902.0,5573,6250.0,1470,6119.0,1480,6069.0,1462,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r03,A,0.5,0.65,2.6,L1,1.0,16,3,1003,200,165.7842204086478,57,9578,0.2499924106968613,1.15533312614643,6.589603974082512,1.2771303351713368,1.687838235513536,1.0337392089371296,2.9558088022144164,1.2570844260462977,6.072967335703451,0.6107009381784063,0.8748171368861024,0.9960358856665972,0.8782988138029092,0.7802826985844721,0.3810075324058824,0.3880505224956421,0.39372083503662225,0,0.7802826985844721,False,7299.0,5496,8037.0,1465,8160.0,1504,6259.0,1518,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r04,A,0.5,0.65,2.6,L1,1.0,16,4,1004,200,148.9515714033653,0,9618,0.2456280614533045,1.0775817245943493,3.261651529231358,1.1262684215451841,1.6322163994599894,1.0305471109824025,2.4073665341783226,1.2612355795672783,2.7758659275370974,0.6231043671667513,0.8999153618281845,0.9989779231398201,0.9008360855460361,0.7675051882951167,0.39733480180129416,0.3879872373838028,0.39397625248980334,0,0.7675051882951167,False,8085.0,5433,8152.0,1526,8135.0,1504,6386.0,1519,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r05,A,0.5,0.65,2.6,L1,1.0,16,5,1005,200,170.42189394449358,0,9569,0.2469355218107211,1.0928474789979834,3.8263048672657836,1.1568646895011065,1.6382168989378536,1.0304290471266204,2.620963936453608,1.2578948438454751,3.2956730934689236,0.6344846708983484,0.8890770533446232,1.0,0.8890770533446232,0.7665936273285738,0.37829460919734914,0.4006679246464732,0.386207572774413,0,0.7665936273285738,False,8081.0,5448,8081.0,1473,6266.0,1555,7937.0,1507,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r06,A,0.5,0.65,2.6,L1,1.0,16,6,1006,200,137.49853308922724,0,9618,0.2562760255468829,1.1020111573675522,3.2367634389479685,1.1709703017062298,1.567862748123795,1.029462076775698,2.5048300665661145,1.2525047756910281,2.7225978217078572,0.5639955220569127,0.8752788481038329,0.9993599317260508,0.8758394451457441,0.7848340355895256,0.3781133636298948,0.37221847052189844,0.38553868821402304,0,0.7848340355895256,False,7294.0,5595,6362.0,1460,6187.0,1436,7939.0,1493,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r07,A,0.5,0.65,2.6,L1,1.0,16,7,1007,200,149.95217666753933,23,9625,0.24717067299060114,1.1560185168836743,5.8316484938587605,1.2821603009772815,1.6174340152333349,1.0326505040391456,2.8971967884323515,1.273466015963436,5.355764208828878,0.6129842913024076,0.8623660432864048,0.9995889847924373,0.8627206345870982,0.7813868786352722,0.392202355354269,0.40157444049284235,0.403145639532188,0,0.7813868786352722,False,7149.0,5453,8179.0,1486,8189.0,1517,8070.0,1527,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r08,A,0.5,0.65,2.6,L1,1.0,16,8,1008,200,140.98274675343467,0,9605,0.24471227570398993,1.0941618670458284,3.343992327483248,1.157937307202854,1.5929116120052162,1.0329244290991335,2.5552345230603812,1.2798915615110844,2.816458155926139,0.6003139349505024,0.8850159404888417,0.9997959183673469,0.8851965928547304,0.7720789798902015,0.4121027870581868,0.40094783173531323,0.391375390330677,0,0.7720789798902015,False,7222.0,5390,7858.0,1568,8153.0,1527,7984.0,1498,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r09,A,0.5,0.65,2.6,L1,1.0,16,9,1009,200,140.30435548115491,0,9606,0.2471400349542243,1.0830536219934936,3.159487502320258,1.133285488784618,1.6489338735729957,1.0340000335591983,2.416380146762833,1.2874515703685179,2.6620370769003014,0.6483934477655837,0.8959123472397809,0.9983539094650206,0.8973895316540261,0.774318426794852,0.39691791716785385,0.39399841916545625,0.3969409759544404,0,0.774318426794852,False,7271.0,5436,6299.0,1514,7916.0,1509,7897.0,1525,,
e2_A_p0.5_c016_l0.65_L1_g1.0_r10,A,0.5,0.65,2.6,L1,1.0,16,10,1010,200,177.73883861033806,3,9566,0.25323907987881755,1.1225881015958814,4.648563441557758,1.2131814206411813,1.598300640301659,1.0296152927048672,2.587177316266571,1.2569474218753385,4.128836879057779,0.5959614061409874,0.8767801857585139,0.9995763609404787,0.877151781514292,0.793190200846638,0.3960975075441275,0.39410424204057276,0.3863320476543911,0,0.793190200846638,False,8116.0,5521,8079.0,1504,6234.0,1492,6218.0,1467,,
e2_A_p0.5_c016_l0.65_L2_g1.0_r01,A,0.5,0.65,2.6,L2,1.0,16,1,1001,200,161.25043319588062,0,9586,0.2446947427334687,1.0722855549351873,3.2720624374320657,1.1158415673101822,1.6194477415778241,1.0305969910286998,2.334555299890939,1.2637286272775092,2.809175979027496,0.6176407529854804,0.9080631399317406,0.9989791751735402,0.908991060573404,0.7667836937767739,0.38937698742125554,0.388098126300864,0.3903799834185185,0,0.7667836937767739,False,3179.0,5439,4063.0,1520,4012.0,1511,4086.0,1522,,
e2_A_p0.5_c016_l0.65_L2_g1.0_r02,A,0.5,0.65,2.6,L2,1.0,16,2,1002,200,151.36091732999697,0,9596,0.25664424218601944,1.1429426134712966,3.9193987542499937,1.246131156081144,1.6640613946744907,1.0341428762943536,2.7783005540093657,1.2993357504217329,3.3939252913665334,0.6548797849920225,0.8560406091370558,0.9993577392421323,0.8565907637701773,0.7877821171157324,0.3762991114480263,0.3889549459667668,0.3772429491843311,0,0.7877821171157324,False,3953.0,5590,4030.0,1450,4051.0,1495,1994.0,1457,,
